# temp h_1 he_1 he_2 c_1 c_2 c_3 n_1 n_2 n_3 n_4 o_1 o_2 o_3 o_4 o_5
1.133683856789863276e+00 3.917629606003212036e-14 7.044315626254850080e-19 8.697245362857877859e-31 7.559978279058833374e-13 2.031487434044463178e-18 8.365881902183575160e-28 2.644279833168984889e-14 3.391926495191982361e-20 2.367479154107642245e-27 1.492616232507597532e-39 3.736045127272491534e-14 1.148282897507819823e-22 3.122688893802084649e-30 4.059517422149152939e-39 8.820258593141556605e-54
1.138921953882310101e+00 4.150160015936171894e-14 7.806124545627349399e-19 1.087054556733783875e-30 7.934936385620349438e-13 2.249855752707730676e-18 1.018341552604984497e-27 2.812322377304590513e-14 3.833115635898381372e-20 2.876174381691199453e-27 2.048628998824797216e-39 3.957776284084216177e-14 1.327663712532355851e-22 3.910865837317505095e-30 5.569154772009695984e-39 1.403299161616101633e-53
1.144184253190382083e+00 4.395378094654162818e-14 8.646369049740811824e-19 1.357312847698188874e-30 8.326750308727103226e-13 2.490567161236575405e-18 1.238474781081494899e-27 2.990236423926399381e-14 4.329296638529225041e-20 3.491077513866434047e-27 2.807700255654478532e-39 4.191608067618789436e-14 1.534063251336853778e-22 4.892961115480556512e-30 7.629156738545674450e-39 2.227902844657051772e-53
1.149470866538510494e+00 4.653910974229252669e-14 9.572703352762663588e-19 1.693049311124515807e-30 8.736092910956681363e-13 2.755787935519182227e-18 1.504854880354521379e-27 3.178551334266650078e-14 4.887016485918668595e-20 4.233706673167748251e-27 3.842495117896155371e-39 4.438139034185956749e-14 1.771396366347157443e-22 6.115434308405468224e-30 1.043611949261268219e-38 3.529583896940167089e-53
1.154781906267804859e+00 4.926413264804658041e-14 1.059348574044088316e-18 2.109707766473185830e-30 9.163660140958680673e-13 3.047882266175299709e-18 1.826911888813217509e-27 3.377821921978159064e-14 5.513563719893780540e-20 5.129804251813477859e-27 5.251144127683511435e-39 4.697994015516683570e-14 2.044122120187303845e-22 7.635572016428319078e-30 1.425540876516968681e-38 5.580026672695528034e-53
1.160117485238438162e+00 5.213568084585360727e-14 1.171783919230911890e-18 2.626274106869893501e-30 9.610171674467721587e-13 3.369429176932790499e-18 2.215939395131050691e-27 3.588629520178555536e-14 6.217047970493611794e-20 6.210139082429674263e-27 7.165977573726168142e-39 4.971825108086464307e-14 2.357316138002060377e-22 9.523939084452740595e-30 1.944470193373824582e-38 8.803163137522075548e-53
1.165477716832042709e+00 5.516088120661196161e-14 1.295571684528964093e-18 3.266065258087233928e-30 1.007637156774472605e-12 3.723240783621657088e-18 2.685450863496157041e-27 3.811583085611953857e-14 7.006487512576658256e-20 7.511455676363779590e-27 9.765189839995296115e-39 5.260312692395130001e-14 2.716752124918756890e-22 1.186736821805562404e-29 2.648541200238406491e-38 1.385910296801622814e-52
1.170862714954128414e+00 5.834716721274918258e-14 1.431797265283696394e-18 4.057688561071898840e-30 1.056302892351910786e-12 4.112381991000969940e-18 3.251601756878289985e-27 4.047320340886601482e-14 7.891905606511378676e-20 9.077596503933923528e-27 1.328839443872370637e-38 5.564166482822703365e-14 3.128993649768479028e-22 1.477260253771599111e-29 3.602457239726371284e-38 2.177356568015887813e-52
1.176272594036490204e+00 6.170229020145067358e-14 1.581643761704527376e-18 5.036207222286564222e-30 1.107093856949493780e-12 4.540191730956368216e-18 3.933689166861566932e-27 4.296508955756804858e-14 8.884436445553992423e-20 1.096082769888253539e-26 1.805733797534038646e-38 5.884126608679383819e-14 3.601497420935048098e-22 1.837072918251130457e-29 4.893058549625440292e-38 3.413706671958806955e-52
1.181707469039647851e+00 6.523433093459713244e-14 1.746400199579654489e-18 6.244554681373748489e-30 1.160092174948832943e-12 5.010305852303747076e-18 4.754742661328137359e-27 4.559847768432130962e-14 9.996441603685003875e-20 1.322340369386327500e-26 2.450344498649396656e-38 6.220964727075845776e-14 4.142729418190550653e-22 2.282257031795631236e-29 6.636731868067451746e-38 5.341081264624103368e-52
1.187167455455286902e+00 6.895171150150805920e-14 1.927470391303662165e-18 7.735249355613917003e-30 1.215382682724854096e-12 5.526681779492547244e-18 5.742222392342503097e-27 4.838068047904527813e-14 1.124163795440897371e-19 1.593941224609572937e-26 3.320439465601058299e-38 6.575485168236286683e-14 4.762295396881807136e-22 2.832523171829923603e-29 8.989244749502075762e-38 8.339550062591856829e-52
1.192652669308712055e+00 7.286320756062070238e-14 2.126382482777536503e-18 9.572471498898686717e-30 1.273053000301617423e-12 6.093625064960246338e-18 6.928843217392405787e-27 5.131934798295858490e-14 1.263523811377146525e-19 1.919694822005024081e-26 4.493262279846519523e-38 6.948526113880979857e-14 5.471087449301057731e-22 3.512004953999145791e-29 1.215877973792924036e-37 1.299482977055902132e-51
1.198163227161319622e+00 7.697796092622774608e-14 2.344799234644714258e-18 1.183457617038448433e-29 1.333193604286545411e-12 6.715817967758580533e-18 8.353546736729873774e-27 5.442248106239673749e-14 1.419410454998904325e-19 2.310067250341045974e-26 6.071954734288388498e-38 7.340960809306616909e-14 6.281448494026630565e-22 4.350222423126747292e-29 1.642318542922083774e-37 2.020771376731328584e-51
1.203699246113062227e+00 8.130549250632555067e-14 2.584529089387785238e-18 1.461713091113818806e-29 1.395897902086764578e-12 7.398350199360862103e-18 1.006264680570902090e-26 5.769844532317078409e-14 1.593691859806779862e-19 2.777482171109041362e-26 8.194049637960166144e-38 7.753698809789613921e-14 7.207356769141345665e-22 5.383248821047820691e-29 2.215277695139789918e-37 3.136074956296348756e-51
1.209260843804945917e+00 8.585571559769881181e-14 2.847538079045821375e-18 1.803658410761609782e-29 1.461262307411590684e-12 8.146751986315120651e-18 1.211117832150924666e-26 6.115598547581166454e-14 1.788436572110088358e-19 3.336674507163778774e-26 1.104268566741524188e-37 8.187687261943569180e-14 8.264632631371130890e-22 6.655122273675625093e-29 2.984042932612189443e-37 4.857159749007938735e-51
1.214848138421527723e+00 9.063894954424677493e-14 3.135962631715047935e-18 2.223469068635431250e-29 1.529386317063583208e-12 8.967029608605601190e-18 1.456448399747728519e-26 6.480424016207790305e-14 2.005933847101461299e-19 4.005105730988224523e-26 1.486139631512816547e-37 8.643912220656689065e-14 9.471170212285401170e-22 8.219552134536150823e-29 4.014124166967689347e-37 7.507737108722594641e-51
1.220461248693424317e+00 9.566593376457893776e-14 3.452123338586320301e-18 2.738384633161137324e-29 1.600372589020792008e-12 9.865703582292279859e-18 1.750007952753793949e-26 6.865275725321978651e-14 2.248715872095830797e-19 4.803451068982321463e-26 1.997358523571870799e-37 9.123400002236329062e-14 1.084719675695423161e-21 1.014197947467316204e-28 5.392474443522725698e-37 1.158165011553727458e-50
1.226100293899845539e+00 1.009478421548743340e-13 3.798539747053666629e-18 3.369351054734967846e-29 1.674327021811924240e-12 1.084984966520119575e-17 2.100984412430546055e-26 7.271150963057273327e-14 2.519582086982674381e-19 5.756170594811494921e-26 2.680813803578459900e-37 9.627218574389000933e-14 1.241556277219166431e-21 1.250206280388177081e-28 7.234352238947082690e-37 1.783078723325016783e-50
1.231765393871114167e+00 1.064962978728960533e-13 4.177946249402718360e-18 4.141793341847706183e-29 1.751358835185231039e-12 1.192714287516674850e-17 2.520259102088361962e-26 7.699091145908214957e-14 2.821625785711105440e-19 6.892178095685502196e-26 3.593305826529408914e-37 1.015647898365617472e-13 1.420206644324188351e-21 1.539667388010227642e-28 9.692329242194037222e-37 2.739764596221886763e-50
1.237456668991222086e+00 1.123233885091069513e-13 4.593309140779196058e-18 5.086544182654095806e-29 1.831580652071942161e-12 1.310590472162512247e-17 3.020708131013734134e-26 8.150183496449407509e-14 3.158263197409941615e-19 8.245623797627182395e-26 4.809958186046285941e-37 1.071233682093343906e-13 1.623581614230307435e-21 1.894350480518813549e-28 1.296809840602431931e-36 4.201482684258577251e-50
1.243174240200385583e+00 1.184416816506715256e-13 5.047844924533482648e-18 6.240958926864163518e-29 1.915108581843969897e-12 1.439515386320225876e-17 3.617555462979259809e-26 8.625562772494758549e-14 3.533265261590958061e-19 9.856809571533831106e-26 6.429995644894352131e-37 1.129599372569010460e-13 1.854963525251698965e-21 2.328540697645869871e-28 1.732793195425014453e-36 6.430465735173498589e-50
1.248918228997613067e+00 1.248642408441469069e-13 5.545039947665670897e-18 7.650253063321839344e-29 2.002062304864976509e-12 1.580466041640055068e-17 4.328786188502775623e-26 9.126413048778958659e-14 3.950792328871434995e-19 1.177325815923381041e-25 8.584301692438695337e-37 1.190869892950687198e-13 2.118051397028035690e-21 2.859560540400047353e-28 2.312289044987423109e-36 9.822831791612563172e-50
1.254688757443297664e+00 1.316046419625720457e-13 6.088671453954917592e-18 9.369105084175098382e-29 2.092565158333519399e-12 1.734500415356170927e-17 5.175629865733999972e-26 9.653969552247840144e-14 4.415432036848642169e-19 1.405096131237181096e-25 1.144529067519399774e-36 1.255175083954793712e-13 2.417011323041831095e-21 3.508395904486505041e-28 3.081520792537881186e-36 1.497577487189559178e-49
1.260485948161795156e+00 1.386769899825579648e-13 6.682830147454432352e-18 1.146357559678306233e-28 2.186744223415760553e-12 1.902763684198665324e-17 6.183125343555274722e-26 1.020952055204550973e-13 4.932240630235271775e-19 1.675583558878239618e-25 1.523978623692372080e-36 1.322649866257276581e-13 2.756532642660914823e-21 4.300446988527214655e-28 4.101269477985707588e-36 2.278788850944887494e-49
1.266309924344039883e+00 1.460959361770000440e-13 7.331944364394193423e-18 1.401340293895730534e-28 2.284730413665345149e-12 2.086494899049318124e-17 7.380780261331501788e-26 1.079440930529514807e-13 5.506788015212313700e-19 1.996541897142229130e-25 2.026579935823299916e-36 1.393434407009916975e-13 3.141890517767186179e-21 5.266428138313230341e-28 5.451353553343134678e-36 3.460866999055885847e-49
1.272160809750160437e+00 1.538766957288388566e-13 8.040805957142565753e-18 1.711474661573176320e-28 2.386658564726653714e-12 2.287034128474931308e-17 8.803340465762015269e-26 1.141003605976772708e-13 6.145206860238075315e-19 2.377084654347060419e-25 2.691435803676713090e-36 1.467674290531427363e-13 3.579015602310977391e-21 6.443445157156461713e-28 7.236454548261770028e-36 5.246088455840882816e-49
1.278038728712106664e+00 1.620350657712744647e-13 8.814597999767189246e-18 2.088346289058637274e-28 2.492667525317143294e-12 2.505830100851593495e-17 1.049168693404409257e-25 1.205786011453670420e-13 6.854246079374041603e-19 2.827914926024717765e-25 3.569787238941578458e-36 1.545520693233031765e-13 4.074571562356937950e-21 7.876283879304382585e-28 9.593683056062069507e-36 7.937066183036204977e-49
1.283943806136301991e+00 1.705874438597579126e-13 9.658924430907706848e-18 2.545901216099225165e-28 2.602900249484185325e-12 2.744448376447513738e-17 1.249388048657406973e-25 1.273940193972200314e-13 7.641329059632363589e-19 3.361592650611825907e-25 4.728694371475069045e-36 1.627130562837712920e-13 4.636041279861706954e-21 9.618950004939963286e-28 1.270239211801613313e-35 1.198565816885619034e-48
1.289876167506282645e+00 1.795508468808629520e-13 1.057984175612436224e-17 3.100911571063520680e-28 2.717503890129970982e-12 3.004580082559574247e-17 1.486637765985869943e-25 1.345624535641659711e-13 8.514617021002376126e-19 3.992845072791300218e-25 6.255806919332813359e-36 1.712666801950894703e-13 5.271822656091109274e-21 1.173650749047583542e-27 1.679688904947683116e-35 1.806529462867007011e-48
1.295835938885374183e+00 1.889429304032327426e-13 1.158389293866259255e-17 3.773530050370856564e-28 2.836629893799028970e-12 3.288051246612796835e-17 1.767544464579860507e-25 1.421003977790412589e-13 9.483077926804441951e-19 4.738927112607191336e-25 8.265538751122532289e-36 1.802298456040920378e-13 5.991335020855035514e-21 1.430727136151404185e-27 2.218288050225079891e-35 2.717773446660827903e-48
1.301823246919367794e+00 1.987820084754843876e-13 1.267814361463804166e-17 4.587949538576603569e-28 2.960434096720518144e-12 3.596832764019863531e-17 2.099880024861463227e-25 1.500250251326073149e-13 1.055656139290801491e-18 5.620039330753725574e-25 1.090704952991164424e-35 1.896200905885763666e-13 6.805137252220630332e-21 1.742542088250060586e-27 2.925871978217693650e-35 4.081034272288124775e-48
1.307838218839209032e+00 2.090870738759383368e-13 1.387022077605196870e-17 5.573187097821134343e-28 3.089076822097518737e-12 3.933051039577368255e-17 2.492752343518110925e-25 1.583542113444017091e-13 1.174588007728859882e-18 6.659812312636857097e-25 1.437454910184684038e-35 1.994556064542150639e-13 7.725058818760446521e-21 2.120411082582498587e-27 3.854282361649179618e-35 6.116736214834181933e-48
1.313880982463711655e+00 2.198778188189248560e-13 1.516835407278521076e-17 6.764014939059420625e-28 3.222722978635075419e-12 4.298999343240620002e-17 2.956826633705840760e-25 1.671065590793917962e-13 1.306289806647743314e-18 7.885867584590594017e-25 1.892058362217277291e-35 2.097552578892701215e-13 8.764345073438950882e-21 2.577917242247387318e-27 5.070900466271497615e-35 9.150935500917461285e-48
1.319951666202259011e+00 2.311746561221698744e-13 1.658141989278539022e-17 8.202064942521221417e-28 3.361542160296775629e-12 4.697149923271541121e-17 3.504581959174623066e-25 1.763014229212816716e-13 1.452062681278876478e-18 9.330466646011275408e-25 2.487314450268030590e-35 2.205386035824815059e-13 9.937818255694518914e-21 3.131351178049621004e-27 6.663194741085397586e-35 1.366504812476860493e-47
1.326050399057541629e+00 2.429987408397953938e-13 1.811898838812301984e-17 9.937137913498262851e-28 3.505708747280486720e-12 5.130166922008348736e-17 4.150608378676815484e-25 1.859589350134198931e-13 1.613332921595509241e-18 1.103126137484123509e-24 3.265767230475540172e-35 2.318259173095425614e-13 1.126205579703220714e-20 3.800233251325361755e-27 8.744566555766509361e-35 2.036856553998356486e-47
1.332177310628297029e+00 2.553719923651580799e-13 1.979137362337746109e-17 1.202875414822047530e-27 3.655402008201878161e-12 5.600920141845919312e-17 4.911950860552288976e-25 1.961000313780625791e-13 1.791663248503480884e-18 1.303216096729961156e-24 4.282532047570908950e-35 2.436382094933654725e-13 1.275558767634707601e-20 4.607933147342477431e-27 1.146185520451915420e-34 3.030518884150667851e-47
1.338332531112061519e+00 2.683171170076952632e-13 2.160968703201146253e-17 1.454798816601509788e-27 3.810806203473996432e-12 6.112499711464167728e-17 5.808507019535630214e-25 2.067464789247747659e-13 1.988765046136121269e-18 1.538433273591940626e-24 5.608921435793157423e-35 2.559972492432712524e-13 1.443911473527512160e-20 5.582404235721140278e-27 1.500496108724482280e-34 4.500745545938947489e-47
1.344516191307945974e+00 2.818576310477727866e-13 2.358589437597813327e-17 1.757963777944884429e-27 3.972110689870647248e-12 6.668231704888017374e-17 6.863486742824082501e-25 2.179209031586681399e-13 2.206511613100126916e-18 1.814735654624292255e-24 7.337090925069906936e-35 2.689255868781733596e-13 1.633575004211769893e-20 6.757053212144666880e-27 1.961916952003450582e-34 6.672160286991874798e-47
1.350728422619401403e+00 2.960178842732665542e-13 2.573287641376418134e-17 2.122478618630419622e-27 4.139510026259443484e-12 7.271694768611126574e-17 8.103942926284424524e-25 2.296468165990209388e-13 2.446952510580327877e-18 2.139055545946013251e-24 9.585984255286008721e-35 2.824465769385707345e-13 1.847128558642005637e-20 8.171769033037426584e-27 2.562091350141227379e-34 9.873397872487470083e-47
1.356969357057019154e+00 3.108230840016350322e-13 2.806449349250831712e-17 2.560382566306235493e-27 4.313204080491721323e-12 7.926737814783448657e-17 9.561383852337774672e-25 2.419486479188800423e-13 2.712329090586509271e-18 2.519452830795239787e-24 1.250893204773976572e-34 2.965844016922557805e-13 2.087448679633310610e-20 9.874139250932706577e-27 3.341791018475892904e-34 1.458439969746688966e-46
1.363239127241336668e+00 3.262993195908350436e-13 3.059565429062616796e-17 3.086002293359440399e-27 4.493398137433302458e-12 8.637498841325498916e-17 1.127247922863600483e-24 2.548517718160066162e-13 3.005091293319671776e-18 2.965291351001795343e-24 1.630335185584579475e-34 3.113640951383095554e-13 2.357741759863662718e-20 1.192088662378265866e-26 4.353485302099195671e-34 2.150481985893138425e-46
1.369537866405650561e+00 3.424735874423883696e-13 3.334238894866059624e-17 3.716371962549251447e-27 4.680303008120730830e-12 9.408424942823158591e-17 1.327987359374387694e-24 2.683825396254829569e-13 3.327915808673729086e-18 3.487441748173582274e-24 2.122311558092903482e-34 3.268115675139444193e-13 2.661579898817840720e-20 1.437956441102044927e-26 5.664615228591757157e-34 3.165278687019474380e-46
1.375865708398860576e+00 3.593738164997223880e-13 3.632192683779327280e-17 4.471727669224989897e-27 4.874135140027001723e-12 1.024429357915840981e-16 1.563312270789904558e-24 2.825683106842231034e-13 3.683725703286793414e-18 4.098514558666038251e-24 2.759429854422975055e-34 3.429536303086020156e-13 3.002940434090771605e-20 1.733055520273354223e-26 7.361760684093425963e-34 4.650723689686564879e-46
1.382222787688294652e+00 3.770288942445089847e-13 3.955277922761568901e-17 5.376088959573805664e-27 5.075116728418125583e-12 1.115023517204844912e-16 1.838977071177709534e-24 2.974374844573415837e-13 4.075711621322736170e-18 4.813127874335874816e-24 3.583521057031883896e-34 3.598180217894833326e-13 3.386249499413299235e-20 2.086942559348409196e-26 9.555937917090331495e-34 6.821267667902719719e-46
1.388609239362581071e+00 3.954686931938770769e-13 4.305482712745883315e-17 6.457942178056756901e-27 5.283475828784038720e-12 1.213175710302183333e-16 2.161658828570517198e-24 3.130195334364510057e-13 4.507354674336111733e-18 5.648214466010302451e-24 4.648184258818404433e-34 3.774334330427127865e-13 3.816429993088793710e-20 2.510969766700999071e-26 1.238932584020443928e-33 9.987323756824813694e-46
1.395025199134514171e+00 4.147240979007696090e-13 4.684941458868052854e-17 7.751042795279152686e-27 5.499446470323956017e-12 1.319476918981895778e-16 2.539099481109761284e-24 3.293450368195536431e-13 4.982451143144475325e-18 6.623373926652893888e-24 6.022015405457813920e-34 3.958295345339977800e-13 4.298954374390060356e-20 3.018610828283562762e-26 1.604379623497690342e-33 1.459742141072922399e-45
1.401470803343934701e+00 4.348270324597713145e-13 5.095944776899326186e-17 9.295356638392735949e-27 5.723268770466204288e-12 1.434561072181338146e-16 2.980269066452519935e-24 3.464457149822032205e-13 5.505139122646344559e-18 7.761276135492164414e-24 7.792699125972264045e-34 4.150370031926036916e-13 4.839902742065979670e-20 3.625843875763492095e-26 2.075171870730448639e-33 2.129852974181808463e-45
1.407946188960640166e+00 4.558104885204517183e-13 5.540950007406507274e-17 1.113816314489690646e-26 5.955189050403420639e-12 1.559107913877890610e-16 3.495552930659583768e-24 3.643544647494095412e-13 6.079927248983866732e-18 9.088123182989506721e-24 1.007218819791218683e-33 4.350875500222943111e-13 5.446026688634044913e-20 4.351601094932909181e-26 2.680963071168174816e-33 3.102223122531486583e-45
1.414451493587278508e+00 4.777085538098177642e-13 6.022592370628952665e-17 1.333534745031037954e-26 6.195459951619360246e-12 1.693846044118877892e-16 4.096966281161331669e-24 3.831053954774656714e-13 6.711725657380417767e-18 1.063417784068590436e-23 1.300325198314801715e-33 4.560139482425949623e-13 6.124819466792589169e-20 5.218296125029930227e-26 3.459551186187760949e-33 4.510760956116670156e-45
1.420986855462280651e+00 5.005564411656626006e-13 6.543696796589586473e-17 1.595291237235861662e-26 6.444340553387775449e-12 1.839556142424802783e-16 4.798399897438359240e-24 4.027338659549175860e-13 7.405879328418249526e-18 1.243436772221522492e-23 1.676774590331593583e-33 4.778500619637928546e-13 6.884593050319894321e-20 6.252442188606451136e-26 4.459058710145785803e-33 6.547619062934757636e-45
1.427552413462799485e+00 5.243905180819139737e-13 7.107290466528437904e-17 1.906874625057995885e-26 6.702096491218626673e-12 1.997074383199354555e-16 5.615901318788540951e-24 4.232765221314659266e-13 8.168203990459071481e-18 1.452897547589573199e-23 2.159704201892132111e-33 5.006308753986798089e-13 7.734562721438061008e-20 7.485375954824714495e-26 5.740681377031953184e-33 9.488055657369017925e-45
1.434148307107654841e+00 5.492483367670841073e-13 7.716616103383106473e-17 2.277468823349265691e-26 6.969000076228594172e-12 2.167296053208464151e-16 6.567996397738847976e-24 4.447713356835148552e-13 9.005024756397109675e-18 1.696442669075236755e-23 2.778517011601316197e-33 5.243925226139791394e-13 8.684939870089832738e-20 8.954104516607724928e-26 7.382149381046159736e-33 1.372570536437231539e-44
1.440774676560310885e+00 5.751686647166682427e-13 8.375146050732793695e-17 2.717893908108565305e-26 7.245330415411539665e-12 2.351179381634870829e-16 7.676056747764891799e-24 4.672576434248462500e-13 9.923217683979424933e-18 1.979418870360279048e-23 3.570535440652262097e-33 5.491723178242414074e-13 9.747033748155913085e-20 1.070229559942848259e-25 9.482080736917093042e-33 1.982253239124771439e-44
1.447431662631837979e+00 6.021915157998536306e-13 9.086597181363811764e-17 3.240887298808816129e-26 7.531373532782282479e-12 2.549749593670468267e-16 8.964719333290951820e-24 4.907761875705560984e-13 1.093025446055268628e-17 2.307979518378538277e-23 4.583079917094152034e-33 5.750087862306078417e-13 1.093336298360086664e-19 1.278143426848067013e-25 1.216545039051349688e-32 2.857945788924769667e-44
1.454119406783915380e+00 6.303581818609743737e-13 9.854946678433189353e-17 3.861431446919226520e-26 7.827422491369666425e-12 2.764103199084876291e-16 1.046236525770010931e-23 5.153691568623712100e-13 1.203425042534745736e-17 2.689201326523753107e-23 5.876078496479225961e-33 6.019416954069503309e-13 1.225777772620682646e-19 1.525217302039323965e-25 1.559045312163399073e-32 4.113604918254914082e-44
1.460838051131834847e+00 6.597112648355840867e-13 1.068444873406598418e-16 4.597135413483437190e-26 8.133777516030330397e-12 2.995412527694265215e-16 1.220166571142917887e-23 5.410802285629750526e-13 1.324401615527544828e-17 3.131217211586557595e-23 7.525339461730742633e-33 6.300120872354174679e-13 1.373559336820285819e-19 1.818590630226626541e-25 1.995710556138323883e-32 5.911099255413737392e-44
1.467587738447518442e+00 6.902947093808606154e-13 1.157965221215646520e-16 5.468678839982098452e-26 8.450746117055879271e-12 3.244930524159863292e-16 1.422020405849499743e-23 5.679546113268508491e-13 1.456911285375909682e-17 3.643367420718644015e-23 9.626650647844712067e-33 6.592623103933316116e-13 1.538373686009814137e-19 2.166660527041095672e-25 2.551801571302270538e-32 8.479970292224134409e-44
1.474368612162562764e+00 7.221538360198391562e-13 1.254541932413816173e-16 6.500328100407009022e-26 8.778643214546038595e-12 3.513995815065443970e-16 1.656118417847373992e-23 5.960390889548789575e-13 1.601991179633864543e-17 4.236371320112540024e-23 1.230090850304939719e-32 6.897360533932329944e-13 1.722090672471200621e-19 2.579295406957501751e-25 3.259185080306191231e-32 1.214518472386426571e-43
1.481180816371269859e+00 7.553353747983941596e-13 1.358694536853451345e-16 7.720535890791692287e-26 9.117791263516369893e-12 3.804038061757029437e-16 1.927423645580478976e-23 6.253820650394715276e-13 1.760765810173070231e-17 4.922522533674610284e-23 1.570052829257873310e-32 7.214783781773868711e-13 1.926774796111115880e-19 3.068083517779121794e-25 4.158016047071023538e-32 1.736604520824489383e-43
1.488024495833721650e+00 7.898874994540899273e-13 1.470977958723795978e-16 9.162637190589964565e-26 9.468520379713115533e-12 4.116583612982895453e-16 2.241633423466401016e-23 6.560336085070252530e-13 1.934453911271054025e-17 5.715910451192222555e-23 2.001744642834701427e-32 7.545357542682984131e-13 2.154704312536842698e-19 3.646621853230628982e-25 5.298836755441896405e-32 2.479065590616964172e-43
1.494899795978853030e+00 8.258598620951985870e-13 1.591984719363746184e-16 1.086565644663756747e-25 9.831168466102814565e-12 4.453261471937207934e-16 2.605283515224697840e-23 6.880455000639365668e-13 2.124375768762580166e-17 6.632671495114217305e-23 2.549309916788876172e-32 7.889560934760771706e-13 2.408392097707291347e-19 4.330851735245920354e-25 6.745192953288438614e-32 3.533203554750732131e-43
1.501806862907536955e+00 8.633036283882133149e-13 1.722347262997465816e-16 1.287524301706080136e-25 1.020608134000537622e-11 4.815809592897492344e-16 3.025866354482117621e-23 7.214712795520972748e-13 2.331961072060754580e-17 7.691273947243376076e-23 3.243085190953023097e-32 8.247887851636041960e-13 2.690608418984288413e-19 5.139448294631374087e-25 8.576890789839855245e-32 5.027430781400425116e-43
1.508745843395705499e+00 9.022715132518060170e-13 1.862740411363114910e-16 1.524475440549368295e-25 1.059361286083986645e-11 5.206081523247184894e-16 3.511965210975094004e-23 7.563662942197705498e-13 2.558757322662491939e-17 8.912840595956429539e-23 4.121146371072661781e-32 8.620847320701129267e-13 3.004405774118006580e-19 6.094272148761747204e-25 1.089404699399367806e-31 7.142061319263642184e-43
1.515716884897446715e+00 9.428178170546676552e-13 2.013883953442436126e-16 1.803650965593899545e-25 1.099412505844722385e-11 5.626053407291161656e-16 4.073406322535120260e-23 7.927877479128318787e-13 2.806438834644975951e-17 1.032151397601939320e-22 5.231230695283780717e-32 9.008963866933830480e-13 3.353145972225010038e-19 7.220892795661208378e-25 1.382211991789238412e-31 1.012988002347694310e-42
1.522720135548151887e+00 9.849984623147614891e-13 2.176545376746865847e-16 2.132323851135714355e-25 1.140798826195949639e-11 6.077831368911368546e-16 4.721431280388113709e-23 8.307947511917384074e-13 3.076816364644939952e-17 1.194486954221419454e-22 6.633122769766634698e-32 9.412777882309487092e-13 3.740529644223986201e-19 8.549194635377639077e-25 1.751815210661838290e-31 1.434470050291634795e-42
1.529755744167660581e+00 1.028871030896763209e-12 2.351542746866317644e-16 2.518975561583057423e-25 1.183558122917940339e-11 6.563659290758841568e-16 5.468892230823039452e-23 8.704483723786421850e-13 3.371847410883987105e-17 1.381438275084061563e-22 8.401613479993282814e-32 9.832846000800130195e-13 4.170628384516719828e-19 1.011407811455687750e-24 2.217850764885405373e-31 2.028095094006636271e-42
1.536823860263419883e+00 1.074494801704390852e-12 2.539747742247552691e-16 2.973489321873079739e-25 1.227729127643478316e-11 7.085927008380633922e-16 6.330472763011176843e-23 9.118116895389209391e-13 3.693647222973802515e-17 1.596595672638093843e-22 1.063016532013159344e-31 1.026974147895727230e-12 4.647919741010801642e-19 1.195627029405516067e-24 2.804845176610889876e-31 2.862845850284321157e-42
1.543924634033672749e+00 1.121930788864013052e-12 2.742088851436255643e-16 3.507373058438452096e-25 1.273351440887555311e-11 7.647178938357401225e-16 7.322937693964907403e-23 9.549498434011840303e-13 4.044500566503143907e-17 1.844051797148443747e-22 1.343544786314036807e-31 1.072405458207431714e-12 5.177325286929570696e-19 1.412326119087994569e-24 3.543399838532407044e-31 4.034814696867736328e-42
1.551058216370632570e+00 1.171241780395271995e-12 2.959554740288667747e-16 4.134016369479011232e-25 1.320465545117058921e-11 8.250123160022791832e-16 8.465415340906578166e-23 9.999300912189790039e-13 4.426874288773686391e-17 2.128468844486426701e-22 1.696294387547219557e-31 1.119639297591598077e-12 5.764252025296165907e-19 1.667038457678647133e-24 4.471654679600975977e-31 5.677646510609784041e-42
1.558224758863701709e+00 1.222492377364672215e-12 3.193197796942919151e-16 4.868986493740755207e-25 1.369112817857482520e-11 8.897640971425408331e-16 9.779716292677937664e-23 1.046821861577600762e-12 4.843430734530359363e-17 2.455154329251468836e-22 2.139387135811654731e-31 1.168738212400854148e-12 6.414637395596818685e-19 1.966206456257869523e-24 5.637094451329373719e-31 7.976922315735628839e-42
1.565424413802688486e+00 1.275749033517220207e-12 3.444137862625360531e-16 5.730368938568961019e-25 1.419335544832350828e-11 9.592796940724089663e-16 1.129069315952851694e-22 1.095696810148554572e-12 5.297042063107474576e-17 2.830146458223734313e-22 2.695372124894701119e-31 1.219766569047374661e-12 7.134998171964278289e-19 2.317325229983460452e-24 7.098775447596143725e-31 1.118993976755660812e-41
1.572657334181041477e+00 1.331080095381123501e-12 3.713566156664575510e-16 6.739159210871738601e-25 1.471176933131749463e-11 1.033884947497924749e-15 1.302664629948375865e-22 1.146628876393940786e-12 5.790805521106419069e-17 3.260310257035843466e-22 3.392277666896139522e-31 1.272790594839152521e-12 7.932483563366895157e-19 2.729108053567415238e-24 8.930067589973305801e-31 1.567287286897770338e-41
